,Unnamed: 0,DENTIST,DOCTOR,MEDICAL TECHNOLOGIST,MIDWIFE,NURSE,NUTRITIONIST/DIETICIAN,OCCUPATIONAL THERAPIST,PHARMACIST,PHYSICAL THERAPIST,Place of Practice,RADIOLOGY TECHNOLOGIST,Total,X-RAY TECHNOLOGIST,municipality,province,name_municipality_trim_ndh,pcode,Pcode_province,name_province,Pcode_municipality,name_municipality,name_municipality_trim_pcodes
594,632,1.0,6.0,3.0,3.0,21.0,1.0,0.0,1.0,0.0,Within,0.0,36.0,0.0,BOGO CITY,CEBU,BOGO,72211000.0,72200000,CEBU,72211000,CITY OF BOGO,BOGO
595,633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BOGO CITY,CEBU,BOGO,72211000.0,72200000,CEBU,72211000,CITY OF BOGO,BOGO
596,634,16.0,553.0,240.0,183.0,1763.0,31.0,1.0,107.0,6.0,Within,70.0,2974.0,4.0,CEBU CITY,CEBU,CEBU,72217000.0,72200000,CEBU,72217000,CEBU CITY (CAPITAL),CEBU
597,635,0.0,63.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,cross,0.0,68.0,0.0,CEBU CITY,CEBU,CEBU,72217000.0,72200000,CEBU,72217000,CEBU CITY (CAPITAL),CEBU
598,636,0.0,2.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,Within,0.0,23.0,0.0,DAANBANTAYAN,CEBU,DAANBANTAYAN,72221000.0,72200000,CEBU,72221000,DAANBANTAYAN,DAANBANTAYAN
599,637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,DAANBANTAYAN,CEBU,DAANBANTAYAN,72221000.0,72200000,CEBU,72221000,DAANBANTAYAN,DAANBANTAYAN
600,638,0.0,2.0,0.0,25.0,11.0,0.0,0.0,0.0,0.0,Within,0.0,38.0,0.0,DALAGUETE,CEBU,DALAGUETE,72222000.0,72200000,CEBU,72222000,DALAGUETE,DALAGUETE
601,639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,DALAGUETE,CEBU,DALAGUETE,72222000.0,72200000,CEBU,72222000,DALAGUETE,DALAGUETE
602,640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Within,0.0,1.0,0.0,GINATILAN,CEBU,GINATILAN,72225000.0,72200000,CEBU,72225000,GINATILAN,GINATILAN
603,641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,GINATILAN,CEBU,GINATILAN,72225000.0,72200000,CEBU,72225000,GINATILAN,GINATILAN
604,642,1.0,9.0,7.0,4.0,9.0,0.0,1.0,6.0,0.0,Within,0.0,37.0,0.0,LAPU-LAPU CITY,CEBU,LAPULAPU,72226000.0,72200000,CEBU,72226000,LAPU-LAPU CITY (OPON),LAPULAPU  OPON
605,643,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,LAPU-LAPU CITY,CEBU,LAPULAPU,72226000.0,72200000,CEBU,72226000,LAPU-LAPU CITY (OPON),LAPULAPU  OPON
606,644,1.0,1.0,0.0,16.0,6.0,0.0,0.0,4.0,0.0,Within,0.0,28.0,0.0,LILOAN,CEBU,LILOAN,72227000.0,72200000,CEBU,72227000,LILOAN,LILOAN
607,645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LILOAN,CEBU,LILOAN,72227000.0,72200000,CEBU,72227000,LILOAN,LILOAN
608,646,1.0,4.0,1.0,1.0,10.0,1.0,0.0,6.0,0.0,Within,0.0,24.0,0.0,MALABUYOC,CEBU,MALABUYOC,72229000.0,72200000,CEBU,72229000,MALABUYOC,MALABUYOC
609,647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MALABUYOC,CEBU,MALABUYOC,72229000.0,72200000,CEBU,72229000,MALABUYOC,MALABUYOC
610,648,4.0,62.0,17.0,15.0,108.0,3.0,0.0,5.0,0.0,Within,3.0,218.0,1.0,MANDAUE CITY,CEBU,MANDAUE,72230000.0,72200000,CEBU,72230000,MANDAUE CITY,MANDAUE
611,649,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,3.0,0.0,MANDAUE CITY,CEBU,MANDAUE,72230000.0,72200000,CEBU,72230000,MANDAUE CITY,MANDAUE
612,650,1.0,7.0,1.0,0.0,11.0,1.0,0.0,1.0,0.0,Within,0.0,22.0,0.0,MINGLANILLA,CEBU,MINGLANILLA,72232000.0,72200000,CEBU,72232000,MINGLANILLA,MINGLANILLA
613,651,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,MINGLANILLA,CEBU,MINGLANILLA,72232000.0,72200000,CEBU,72232000,MINGLANILLA,MINGLANILLA
614,652,0.0,0.0,18.0,6.0,47.0,2.0,0.0,12.0,2.0,Within,0.0,87.0,0.0,NAGA CITY,CEBU,NAGA,72234000.0,72200000,CEBU,72234000,CITY OF NAGA,NAGA
615,653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,NAGA CITY,CEBU,NAGA,72234000.0,72200000,CEBU,72234000,CITY OF NAGA,NAGA
616,654,0.0,4.0,1.0,2.0,5.0,1.0,0.0,1.0,0.0,Within,0.0,14.0,0.0,OSLOB,CEBU,OSLOB,72235000.0,72200000,CEBU,72235000,OSLOB,OSLOB
617,655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,OSLOB,CEBU,OSLOB,72235000.0,72200000,CEBU,72235000,OSLOB,OSLOB
618,656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Within,0.0,4.0,0.0,PINAMUNGAHAN,CEBU,PINAMUNGAHAN,72237000.0,72200000,CEBU,72237000,PINAMUNGAHAN,PINAMUNGAHAN
619,657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,PINAMUNGAHAN,CEBU,PINAMUNGAHAN,72237000.0,72200000,CEBU,72237000,PINAMUNGAHAN,PINAMUNGAHAN
620,658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Within,0.0,1.0,0.0,SAMBOAN,CEBU,SAMBOAN,72240000.0,72200000,CEBU,72240000,SAMBOAN,SAMBOAN
621,659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAMBOAN,CEBU,SAMBOAN,72240000.0,72200000,CEBU,72240000,SAMBOAN,SAMBOAN
622,660,1.0,2.0,1.0,16.0,12.0,0.0,0.0,0.0,0.0,Within,0.0,32.0,0.0,SAN REMIGIO,CEBU,SAN REMIGIO,72243000.0,72200000,CEBU,72243000,SAN REMIGIO,SAN REMIGIO
623,661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN REMIGIO,CEBU,SAN REMIGIO,72243000.0,72200000,CEBU,72243000,SAN REMIGIO,SAN REMIGIO
624,662,1.0,128.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Within,0.0,130.0,0.0,TABUELAN,CEBU,TABUELAN,72249000.0,72200000,CEBU,72249000,TABUELAN,TABUELAN
625,663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,TABUELAN,CEBU,TABUELAN,72249000.0,72200000,CEBU,72249000,TABUELAN,TABUELAN
626,664,1.0,9.0,1.0,5.0,7.0,1.0,0.0,8.0,0.0,Within,0.0,32.0,0.0,TALISAY CITY,CEBU,TALISAY,72250000.0,72200000,CEBU,72250000,CITY OF TALISAY,TALISAY
627,665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TALISAY CITY,CEBU,TALISAY,72250000.0,72200000,CEBU,72250000,CITY OF TALISAY,TALISAY
628,666,5.0,9.0,1.0,5.0,6.0,1.0,0.0,5.0,0.0,Within,0.0,32.0,0.0,TOLEDO CITY,CEBU,TOLEDO,72251000.0,72200000,CEBU,72251000,TOLEDO CITY,TOLEDO
629,667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TOLEDO CITY,CEBU,TOLEDO,72251000.0,72200000,CEBU,72251000,TOLEDO CITY,TOLEDO
630,668,1.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,Within,0.0,13.0,0.0,TUBURAN,CEBU,TUBURAN,72252000.0,72200000,CEBU,72252000,TUBURAN,TUBURAN
631,669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TUBURAN,CEBU,TUBURAN,72252000.0,72200000,CEBU,72252000,TUBURAN,TUBURAN
632,672,1.0,6.0,2.0,5.0,8.0,0.0,0.0,2.0,0.0,Within,1.0,25.0,0.0,CARMEN,DAVAO DEL NORTE,CARMEN,112303000.0,112300000,DAVAO DEL NORTE,112303000,CARMEN,CARMEN
633,673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CARMEN,DAVAO DEL NORTE,CARMEN,112303000.0,112300000,DAVAO DEL NORTE,112303000,CARMEN,CARMEN
634,674,3.0,6.0,4.0,6.0,13.0,1.0,0.0,2.0,0.0,Within,1.0,36.0,0.0,ISLAND GARDEN CITY OF SAMAL,DAVAO DEL NORTE,ISLAND GARDEN   SAMAL,112317000.0,112300000,DAVAO DEL NORTE,112317000,ISLAND GARDEN CITY OF SAMAL,ISLAND GARDEN   SAMAL
635,675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ISLAND GARDEN CITY OF SAMAL,DAVAO DEL NORTE,ISLAND GARDEN   SAMAL,112317000.0,112300000,DAVAO DEL NORTE,112317000,ISLAND GARDEN CITY OF SAMAL,ISLAND GARDEN   SAMAL
636,676,0.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,Within,0.0,15.0,0.0,KAPALONG,DAVAO DEL NORTE,KAPALONG,112305000.0,112300000,DAVAO DEL NORTE,112305000,KAPALONG,KAPALONG
637,677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,KAPALONG,DAVAO DEL NORTE,KAPALONG,112305000.0,112300000,DAVAO DEL NORTE,112305000,KAPALONG,KAPALONG
638,678,2.0,10.0,15.0,39.0,78.0,2.0,0.0,9.0,0.0,Within,6.0,161.0,0.0,PANABO CITY,DAVAO DEL NORTE,PANABO,112315000.0,112300000,DAVAO DEL NORTE,112315000,CITY OF PANABO,PANABO
639,679,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,PANABO CITY,DAVAO DEL NORTE,PANABO,112315000.0,112300000,DAVAO DEL NORTE,112315000,CITY OF PANABO,PANABO
640,680,2.0,11.0,4.0,3.0,16.0,0.0,0.0,5.0,1.0,Within,0.0,42.0,0.0,SANTO TOMAS,DAVAO DEL NORTE,SANTO TOMAS,112318000.0,112300000,DAVAO DEL NORTE,112318000,SANTO TOMAS,SANTO TOMAS
641,681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SANTO TOMAS,DAVAO DEL NORTE,SANTO TOMAS,112318000.0,112300000,DAVAO DEL NORTE,112318000,SANTO TOMAS,SANTO TOMAS
642,682,6.0,216.0,53.0,50.0,205.0,5.0,1.0,14.0,3.0,Within,8.0,563.0,2.0,TAGUM CITY,DAVAO DEL NORTE,TAGUM,112319000.0,112300000,DAVAO DEL NORTE,112319000,CITY OF TAGUM (CAPITAL),TAGUM
643,683,0.0,29.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,cross,0.0,33.0,0.0,TAGUM CITY,DAVAO DEL NORTE,TAGUM,112319000.0,112300000,DAVAO DEL NORTE,112319000,CITY OF TAGUM (CAPITAL),TAGUM
644,686,23.0,223.0,134.0,75.0,504.0,19.0,0.0,48.0,0.0,Within,34.0,1062.0,2.0,DAVAO CITY,DAVAO DEL SUR,DAVAO,112402000.0,112400000,DAVAO DEL SUR,112402000,DAVAO CITY,DAVAO
645,687,0.0,12.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,cross,1.0,16.0,0.0,DAVAO CITY,DAVAO DEL SUR,DAVAO,112402000.0,112400000,DAVAO DEL SUR,112402000,DAVAO CITY,DAVAO
646,688,12.0,293.0,28.0,53.0,153.0,3.0,0.0,44.0,1.0,Within,2.0,593.0,4.0,DIGOS CITY,DAVAO DEL SUR,DIGOS,112403000.0,112400000,DAVAO DEL SUR,112403000,CITY OF DIGOS (CAPITAL),DIGOS
647,689,0.0,35.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,cross,0.0,41.0,0.0,DIGOS CITY,DAVAO DEL SUR,DIGOS,112403000.0,112400000,DAVAO DEL SUR,112403000,CITY OF DIGOS (CAPITAL),DIGOS
648,690,1.0,2.0,0.0,16.0,4.0,1.0,0.0,1.0,0.0,Within,0.0,25.0,0.0,DON MARCELINO,DAVAO DEL SUR,DON MARCELINO,112416000.0,112400000,DAVAO DEL SUR,112416000,DON MARCELINO,DON MARCELINO
649,691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,DON MARCELINO,DAVAO DEL SUR,DON MARCELINO,112416000.0,112400000,DAVAO DEL SUR,112416000,DON MARCELINO,DON MARCELINO
650,692,1.0,2.0,1.0,13.0,7.0,0.0,0.0,1.0,0.0,Within,0.0,25.0,0.0,HAGONOY,DAVAO DEL SUR,HAGONOY,112404000.0,112400000,DAVAO DEL SUR,112404000,HAGONOY,HAGONOY
651,693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,HAGONOY,DAVAO DEL SUR,HAGONOY,112404000.0,112400000,DAVAO DEL SUR,112404000,HAGONOY,HAGONOY
652,694,2.0,5.0,1.0,6.0,6.0,1.0,0.0,3.0,0.0,Within,0.0,24.0,0.0,KIBLAWAN,DAVAO DEL SUR,KIBLAWAN,112406000.0,112400000,DAVAO DEL SUR,112406000,KIBLAWAN,KIBLAWAN
653,695,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,KIBLAWAN,DAVAO DEL SUR,KIBLAWAN,112406000.0,112400000,DAVAO DEL SUR,112406000,KIBLAWAN,KIBLAWAN
654,696,1.0,1.0,1.0,10.0,2.0,0.0,0.0,2.0,0.0,Within,0.0,17.0,0.0,MAGSAYSAY,DAVAO DEL SUR,MAGSAYSAY,112407000.0,112400000,DAVAO DEL SUR,112407000,MAGSAYSAY,MAGSAYSAY
655,697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MAGSAYSAY,DAVAO DEL SUR,MAGSAYSAY,112407000.0,112400000,DAVAO DEL SUR,112407000,MAGSAYSAY,MAGSAYSAY
656,698,0.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,Within,0.0,9.0,0.0,MATANAO,DAVAO DEL SUR,MATANAO,112410000.0,112400000,DAVAO DEL SUR,112410000,MATANAO,MATANAO
657,699,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,2.0,0.0,MATANAO,DAVAO DEL SUR,MATANAO,112410000.0,112400000,DAVAO DEL SUR,112410000,MATANAO,MATANAO
658,700,1.0,14.0,6.0,12.0,11.0,0.0,0.0,9.0,0.0,Within,0.0,53.0,0.0,PADADA,DAVAO DEL SUR,PADADA,112411000.0,112400000,DAVAO DEL SUR,112411000,PADADA,PADADA
659,701,0.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,cross,0.0,9.0,0.0,PADADA,DAVAO DEL SUR,PADADA,112411000.0,112400000,DAVAO DEL SUR,112411000,PADADA,PADADA
660,702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Within,0.0,4.0,0.0,SANTA CRUZ,DAVAO DEL SUR,SANTA CRUZ,112412000.0,112400000,DAVAO DEL SUR,112412000,SANTA CRUZ,SANTA CRUZ
661,703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,SANTA CRUZ,DAVAO DEL SUR,SANTA CRUZ,112412000.0,112400000,DAVAO DEL SUR,112412000,SANTA CRUZ,SANTA CRUZ
662,704,1.0,17.0,1.0,10.0,7.0,0.0,0.0,0.0,0.0,Within,0.0,36.0,0.0,SANTA MARIA,DAVAO DEL SUR,SANTA MARIA,112413000.0,112400000,DAVAO DEL SUR,112413000,SANTA MARIA,SANTA MARIA
663,705,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,SANTA MARIA,DAVAO DEL SUR,SANTA MARIA,112413000.0,112400000,DAVAO DEL SUR,112413000,SANTA MARIA,SANTA MARIA
664,706,0.0,4.0,1.0,2.0,5.0,0.0,0.0,2.0,0.0,Within,0.0,14.0,0.0,SULOP,DAVAO DEL SUR,SULOP,112414000.0,112400000,DAVAO DEL SUR,112414000,SULOP,SULOP
665,707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SULOP,DAVAO DEL SUR,SULOP,112414000.0,112400000,DAVAO DEL SUR,112414000,SULOP,SULOP
666,710,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,18.0,0.0,BAGANGA,DAVAO ORIENTAL,BAGANGA,112501000.0,112500000,DAVAO ORIENTAL,112501000,BAGANGA,BAGANGA
667,711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BAGANGA,DAVAO ORIENTAL,BAGANGA,112501000.0,112500000,DAVAO ORIENTAL,112501000,BAGANGA,BAGANGA
668,712,0.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,14.0,0.0,BOSTON,DAVAO ORIENTAL,BOSTON,112503000.0,112500000,DAVAO ORIENTAL,112503000,BOSTON,BOSTON
669,713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BOSTON,DAVAO ORIENTAL,BOSTON,112503000.0,112500000,DAVAO ORIENTAL,112503000,BOSTON,BOSTON
670,714,1.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,11.0,0.0,CARAGA,DAVAO ORIENTAL,CARAGA,112504000.0,112500000,DAVAO ORIENTAL,112504000,CARAGA,CARAGA
671,715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CARAGA,DAVAO ORIENTAL,CARAGA,112504000.0,112500000,DAVAO ORIENTAL,112504000,CARAGA,CARAGA
672,716,1.0,4.0,2.0,11.0,6.0,0.0,0.0,2.0,0.0,Within,0.0,26.0,0.0,CATEEL,DAVAO ORIENTAL,CATEEL,112505000.0,112500000,DAVAO ORIENTAL,112505000,CATEEL,CATEEL
673,717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,CATEEL,DAVAO ORIENTAL,CATEEL,112505000.0,112500000,DAVAO ORIENTAL,112505000,CATEEL,CATEEL
674,718,0.0,3.0,2.0,17.0,5.0,1.0,0.0,4.0,0.0,Within,0.0,32.0,0.0,GOVERNOR GENEROSO,DAVAO ORIENTAL,GOVERNOR GENEROSO,112506000.0,112500000,DAVAO ORIENTAL,112506000,GOVERNOR GENEROSO,GOVERNOR GENEROSO
675,719,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,GOVERNOR GENEROSO,DAVAO ORIENTAL,GOVERNOR GENEROSO,112506000.0,112500000,DAVAO ORIENTAL,112506000,GOVERNOR GENEROSO,GOVERNOR GENEROSO
676,720,1.0,4.0,3.0,32.0,13.0,1.0,0.0,5.0,0.0,Within,1.0,60.0,0.0,LUPON,DAVAO ORIENTAL,LUPON,112507000.0,112500000,DAVAO ORIENTAL,112507000,LUPON,LUPON
677,721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LUPON,DAVAO ORIENTAL,LUPON,112507000.0,112500000,DAVAO ORIENTAL,112507000,LUPON,LUPON
678,722,1.0,5.0,2.0,16.0,6.0,0.0,0.0,1.0,0.0,Within,1.0,32.0,0.0,MANAY,DAVAO ORIENTAL,MANAY,112508000.0,112500000,DAVAO ORIENTAL,112508000,MANAY,MANAY
679,723,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,MANAY,DAVAO ORIENTAL,MANAY,112508000.0,112500000,DAVAO ORIENTAL,112508000,MANAY,MANAY
680,724,4.0,44.0,8.0,60.0,86.0,5.0,0.0,4.0,0.0,Within,0.0,211.0,0.0,MATI CITY,DAVAO ORIENTAL,MATI,112509000.0,112500000,DAVAO ORIENTAL,112509000,CITY OF MATI (CAPITAL),MATI
681,725,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,3.0,0.0,MATI CITY,DAVAO ORIENTAL,MATI,112509000.0,112500000,DAVAO ORIENTAL,112509000,CITY OF MATI (CAPITAL),MATI
682,726,0.0,3.0,1.0,17.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,24.0,0.0,SAN ISIDRO,DAVAO ORIENTAL,SAN ISIDRO,112510000.0,112500000,DAVAO ORIENTAL,112510000,SAN ISIDRO,SAN ISIDRO
683,727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN ISIDRO,DAVAO ORIENTAL,SAN ISIDRO,112510000.0,112500000,DAVAO ORIENTAL,112510000,SAN ISIDRO,SAN ISIDRO
684,728,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,11.0,0.0,TARRAGONA,DAVAO ORIENTAL,TARRAGONA,112511000.0,112500000,DAVAO ORIENTAL,112511000,TARRAGONA,TARRAGONA
685,729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TARRAGONA,DAVAO ORIENTAL,TARRAGONA,112511000.0,112500000,DAVAO ORIENTAL,112511000,TARRAGONA,TARRAGONA
686,732,1.0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,Within,0.0,13.0,1.0,ARTECHE,EASTERN SAMAR,ARTECHE,82601000.0,82600000,EASTERN SAMAR,82601000,ARTECHE,ARTECHE
687,733,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,ARTECHE,EASTERN SAMAR,ARTECHE,82601000.0,82600000,EASTERN SAMAR,82601000,ARTECHE,ARTECHE
688,734,4.0,7.0,4.0,9.0,4.0,1.0,0.0,1.0,0.0,Within,0.0,30.0,0.0,BALANGIGA,EASTERN SAMAR,BALANGIGA,82602000.0,82600000,EASTERN SAMAR,82602000,BALANGIGA,BALANGIGA
689,735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BALANGIGA,EASTERN SAMAR,BALANGIGA,82602000.0,82600000,EASTERN SAMAR,82602000,BALANGIGA,BALANGIGA
690,1996,0.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,Within,0.0,13.0,0.0,ALMAGRO,SAMAR,ALMAGRO,82602000.0,82600000,EASTERN SAMAR,82602000,BALANGIGA,BALANGIGA
691,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ALMAGRO,SAMAR,ALMAGRO,82602000.0,82600000,EASTERN SAMAR,82602000,BALANGIGA,BALANGIGA
692,736,1.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,BALANGKAYAN,EASTERN SAMAR,BALANGKAYAN,82603000.0,82600000,EASTERN SAMAR,82603000,BALANGKAYAN,BALANGKAYAN
693,737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BALANGKAYAN,EASTERN SAMAR,BALANGKAYAN,82603000.0,82600000,EASTERN SAMAR,82603000,BALANGKAYAN,BALANGKAYAN
694,2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,1.0,0.0,TARANGNAN,SAMAR,TARANGNAN,82603000.0,82600000,EASTERN SAMAR,82603000,BALANGKAYAN,BALANGKAYAN
695,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TARANGNAN,SAMAR,TARANGNAN,82603000.0,82600000,EASTERN SAMAR,82603000,BALANGKAYAN,BALANGKAYAN
696,738,5.0,23.0,13.0,18.0,40.0,2.0,0.0,2.0,0.0,Within,0.0,103.0,0.0,BORONGAN CITY,EASTERN SAMAR,BORONGAN,82604000.0,82600000,EASTERN SAMAR,82604000,CITY OF BORONGAN (CAPITAL),BORONGAN
697,739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,BORONGAN CITY,EASTERN SAMAR,BORONGAN,82604000.0,82600000,EASTERN SAMAR,82604000,CITY OF BORONGAN (CAPITAL),BORONGAN
698,2002,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,11.0,0.0,CATBALOGAN CITY,SAMAR,CATBALOGAN,82604000.0,82600000,EASTERN SAMAR,82604000,CITY OF BORONGAN (CAPITAL),BORONGAN
699,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CATBALOGAN CITY,SAMAR,CATBALOGAN,82604000.0,82600000,EASTERN SAMAR,82604000,CITY OF BORONGAN (CAPITAL),BORONGAN
700,740,0.0,2.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,Within,0.0,17.0,0.0,CAN-AVID,EASTERN SAMAR,CANAVID,82605000.0,82600000,EASTERN SAMAR,82605000,CAN-AVID,CANAVID
701,741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CAN-AVID,EASTERN SAMAR,CANAVID,82605000.0,82600000,EASTERN SAMAR,82605000,CAN-AVID,CANAVID
702,742,2.0,5.0,6.0,14.0,10.0,0.0,0.0,2.0,0.0,Within,0.0,39.0,0.0,DOLORES,EASTERN SAMAR,DOLORES,82606000.0,82600000,EASTERN SAMAR,82606000,DOLORES,DOLORES
703,743,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,DOLORES,EASTERN SAMAR,DOLORES,82606000.0,82600000,EASTERN SAMAR,82606000,DOLORES,DOLORES
704,744,1.0,2.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,Within,0.0,19.0,0.0,GENERAL MACARTHUR,EASTERN SAMAR,GENERAL MACARTHUR,82607000.0,82600000,EASTERN SAMAR,82607000,GENERAL MACARTHUR,GENERAL MACARTHUR
705,745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,GENERAL MACARTHUR,EASTERN SAMAR,GENERAL MACARTHUR,82607000.0,82600000,EASTERN SAMAR,82607000,GENERAL MACARTHUR,GENERAL MACARTHUR
706,746,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,4.0,0.0,GIPORLOS,EASTERN SAMAR,GIPORLOS,82608000.0,82600000,EASTERN SAMAR,82608000,GIPORLOS,GIPORLOS
